PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_IDGRUPOCONTROL;REQUIREMENTS_ATTRIBUTES_MARCO;REQUIREMENTS_ATTRIBUTES_CATEGORIA;REQUIREMENTS_ATTRIBUTES_DESCRIPCIONCONTROL;REQUIREMENTS_ATTRIBUTES_NIVEL;REQUIREMENTS_ATTRIBUTES_TIPO;REQUIREMENTS_ATTRIBUTES_DIMENSIONES;REQUIREMENTS_ATTRIBUTES_MODOEJECUCION;REQUIREMENTS_ATTRIBUTES_DEPENDENCIAS;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;us-west-1;2025-12-03 13:29:30.917549;op.exp.3.aws.cfg.1;Gestión de la configuración de seguridad;op.exp.3;operacional;explotación;El cumplimiento de los requisitos se puede apoyar en la utilización de los servicios Config, Config Rules y Conformance Packs para identificar líneas base de configuración para evaluar si los recursos de AWS se ajustan a las prácticas autorizadas por la organización.;bajo;recomendacion;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 046049643060 is disabled.;arn:aws:config:us-west-1:046049643060:recorder;config_recorder_all_regions_enabled;False;046049643060;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;us-west-1;2025-12-03 13:29:30.917549;op.exp.3.r3.aws.cfg.1;Copias de seguridad;op.exp.3.r3;operacional;explotación;La entidad usuaria puede consultar el histórico de configuraciones de recursos en AWS Config.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 046049643060 is disabled.;arn:aws:config:us-west-1:046049643060:recorder;config_recorder_all_regions_enabled;False;046049643060;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;us-west-1;2025-12-03 13:29:30.917549;op.mon.3.r2.aws.cfg.1;Análisis dinámico;op.mon.3.r2;operacional;monitorización del sistema;Utilizar las herramientas AWS Config y Security hub;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 046049643060 is disabled.;arn:aws:config:us-west-1:046049643060:recorder;config_recorder_all_regions_enabled;False;046049643060;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;us-west-1;2025-12-03 13:29:30.917549;op.mon.3.r6.aws.cfg.1;Inspecciones de seguridad;op.mon.3.r6;operacional;monitorización del sistema;Utilizar Config Rules y AWS Inspector;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 046049643060 is disabled.;arn:aws:config:us-west-1:046049643060:recorder;config_recorder_all_regions_enabled;False;046049643060;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;us-west-2;2025-12-03 13:29:30.917549;op.exp.1.aws.cfg.1;Inventario de activos;op.exp.1;operacional;explotación;En lo referente al inventariado de activos, asegurar que AWS Config está habilitado en todas las regiones y utilizar la herramienta para obtener una vista de los recursos existentes en las cuentas de AWS.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 046049643060 is disabled.;arn:aws:config:us-west-2:046049643060:recorder;config_recorder_all_regions_enabled;False;046049643060;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;us-west-2;2025-12-03 13:29:30.917549;op.exp.1.aws.cfg.2;Inventario de activos;op.exp.1;operacional;explotación;Configurar una regla de Config Rules que alerte sobre el despliegue de recursos sin las etiquetas correspondientes asociadas.;bajo;recomendacion;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 046049643060 is disabled.;arn:aws:config:us-west-2:046049643060:recorder;config_recorder_all_regions_enabled;False;046049643060;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;us-west-2;2025-12-03 13:29:30.917549;op.exp.3.aws.cfg.1;Gestión de la configuración de seguridad;op.exp.3;operacional;explotación;El cumplimiento de los requisitos se puede apoyar en la utilización de los servicios Config, Config Rules y Conformance Packs para identificar líneas base de configuración para evaluar si los recursos de AWS se ajustan a las prácticas autorizadas por la organización.;bajo;recomendacion;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 046049643060 is disabled.;arn:aws:config:us-west-2:046049643060:recorder;config_recorder_all_regions_enabled;False;046049643060;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;us-west-2;2025-12-03 13:29:30.917549;op.exp.3.r3.aws.cfg.1;Copias de seguridad;op.exp.3.r3;operacional;explotación;La entidad usuaria puede consultar el histórico de configuraciones de recursos en AWS Config.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 046049643060 is disabled.;arn:aws:config:us-west-2:046049643060:recorder;config_recorder_all_regions_enabled;False;046049643060;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;us-west-2;2025-12-03 13:29:30.917549;op.mon.3.r2.aws.cfg.1;Análisis dinámico;op.mon.3.r2;operacional;monitorización del sistema;Utilizar las herramientas AWS Config y Security hub;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 046049643060 is disabled.;arn:aws:config:us-west-2:046049643060:recorder;config_recorder_all_regions_enabled;False;046049643060;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;us-west-2;2025-12-03 13:29:30.917549;op.mon.3.r6.aws.cfg.1;Inspecciones de seguridad;op.mon.3.r6;operacional;monitorización del sistema;Utilizar Config Rules y AWS Inspector;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 046049643060 is disabled.;arn:aws:config:us-west-2:046049643060:recorder;config_recorder_all_regions_enabled;False;046049643060;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ap-northeast-1;2025-12-03 13:29:30.917549;op.cont.3.aws.drs.1;Pruebas periódicas;op.cont.3;operacional;continuidad del servicio;La organización puede hacer uso del servicio AWS Elastic Disaster Recovery, programando y ejecutando pruebas no disruptivas (simulacros que no afectan ni al servidor de origen ni a la replicación de datos en curso) que prueben el correcto funcionamiento de las recuperaciones del plan de continuidad.;alto;recomendacion;disponibilidad;automático;;FAIL;DRS is not enabled for this region.;arn:aws:drs:ap-northeast-1:046049643060:recovery-job;drs_job_exist;False;046049643060;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ap-northeast-2;2025-12-03 13:29:30.917549;op.cont.3.aws.drs.1;Pruebas periódicas;op.cont.3;operacional;continuidad del servicio;La organización puede hacer uso del servicio AWS Elastic Disaster Recovery, programando y ejecutando pruebas no disruptivas (simulacros que no afectan ni al servidor de origen ni a la replicación de datos en curso) que prueben el correcto funcionamiento de las recuperaciones del plan de continuidad.;alto;recomendacion;disponibilidad;automático;;FAIL;DRS is not enabled for this region.;arn:aws:drs:ap-northeast-2:046049643060:recovery-job;drs_job_exist;False;046049643060;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ap-northeast-3;2025-12-03 13:29:30.917549;op.cont.3.aws.drs.1;Pruebas periódicas;op.cont.3;operacional;continuidad del servicio;La organización puede hacer uso del servicio AWS Elastic Disaster Recovery, programando y ejecutando pruebas no disruptivas (simulacros que no afectan ni al servidor de origen ni a la replicación de datos en curso) que prueben el correcto funcionamiento de las recuperaciones del plan de continuidad.;alto;recomendacion;disponibilidad;automático;;FAIL;DRS is not enabled for this region.;arn:aws:drs:ap-northeast-3:046049643060:recovery-job;drs_job_exist;False;046049643060;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ap-south-1;2025-12-03 13:29:30.917549;op.cont.3.aws.drs.1;Pruebas periódicas;op.cont.3;operacional;continuidad del servicio;La organización puede hacer uso del servicio AWS Elastic Disaster Recovery, programando y ejecutando pruebas no disruptivas (simulacros que no afectan ni al servidor de origen ni a la replicación de datos en curso) que prueben el correcto funcionamiento de las recuperaciones del plan de continuidad.;alto;recomendacion;disponibilidad;automático;;FAIL;DRS is not enabled for this region.;arn:aws:drs:ap-south-1:046049643060:recovery-job;drs_job_exist;False;046049643060;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ap-southeast-1;2025-12-03 13:29:30.917549;op.cont.3.aws.drs.1;Pruebas periódicas;op.cont.3;operacional;continuidad del servicio;La organización puede hacer uso del servicio AWS Elastic Disaster Recovery, programando y ejecutando pruebas no disruptivas (simulacros que no afectan ni al servidor de origen ni a la replicación de datos en curso) que prueben el correcto funcionamiento de las recuperaciones del plan de continuidad.;alto;recomendacion;disponibilidad;automático;;FAIL;DRS is not enabled for this region.;arn:aws:drs:ap-southeast-1:046049643060:recovery-job;drs_job_exist;False;046049643060;ENS;ENS RD 311/2022 - Categoría Alta
